app_id,age,employment_type,annual_income,loan_amount,loan_type,application_date,doc_complete_pct,doc_rework,aml_flag,kyc_days,credit_score,dti_ratio,past_default,risk_category,credit_days,collateral_type,property_value,ltv_ratio,legal_clearance,valuation_days,policy_deviation,fraud_flag,underwriting_days,officer_load,queue_position,reassigned,sanction_status,approved_amount,agreement_signed,insurance_done,agreement_days,disbursed,disbursement_days,total_tat,sla_breach,delay_risk
10798,56,Salaried,2249799,12844080,Personal,21-12-2024,68,1,0,3,896,0.58,0,Low,1,None,0,0,NA,0,1,0,3,6,17,0,Approved,10737118,1,1,1,1,1,9,0,Low
10799,37,Salaried,512895,2068846,Personal,03-05-2024,94,0,0,1,900,0.24,0,Low,3,None,0,0,NA,0,0,0,2,6,14,0,Approved,1858034,1,1,1,1,1,8,0,Low
10800,36,Self-Employed,674899,2748067,Personal,06-02-2024,87,0,0,1,679,0.38,0,Medium,3,None,0,0,NA,0,0,1,1,29,1,1,Rejected,0,0,0,0,0,0,7,0,Low
10801,23,Salaried,427286,997514,Home,12-02-2024,72,2,0,3,730,0.22,0,Low,5,Property,1627479.248,0.61,Yes,4,0,0,1,30,17,1,Approved,926811,1,1,2,1,2,20,1,High
10802,32,Self-Employed,656685,2746979,Home,27-05-2024,91,0,0,1,645,0.4,0,Medium,1,None,0,0,NA,0,0,0,1,21,14,0,Approved,2454322,1,1,1,1,1,7,0,Low
10803,22,Self-Employed,1395909,7737762,Business,21-11-2024,81,1,0,4,631,0.41,0,Medium,4,None,0,0,NA,0,0,0,2,18,5,0,Approved,7424692,1,1,3,1,1,15,0,Medium
10804,42,Self-Employed,1850073,8594136,Business,28-03-2024,96,0,0,4,390,0.45,1,High,1,None,0,0,NA,0,0,0,4,24,20,1,Rejected,0,0,0,0,0,0,11,0,Low
10805,57,Salaried,2229479,9971042,Home,05-03-2024,64,1,0,4,475,0.55,1,High,3,Property,17291013.18,0.58,Yes,2,1,0,4,25,6,1,Rejected,0,0,0,0,0,0,15,0,Medium
10806,57,Salaried,2286597,9132185,Home,12-07-2024,72,3,0,4,598,0.26,0,High,1,Property,14775754.09,0.62,Yes,4,0,0,3,18,10,0,Rejected,0,0,0,0,0,0,13,0,Medium
10807,32,Salaried,386861,1149311,Business,07-07-2024,93,0,0,4,667,0.58,0,Medium,3,Property,1697738.27,0.68,No,5,1,0,5,10,12,0,Approved,1136931,1,1,2,1,2,22,1,High
10808,24,Self-Employed,1082611,3911599,Home,23-06-2024,94,0,0,2,373,0.47,1,High,4,None,0,0,NA,0,1,0,4,14,17,0,Rejected,0,0,0,0,0,0,11,0,Low
10809,58,Salaried,2419030,13704041,Home,25-02-2024,83,1,0,3,632,0.33,0,Medium,2,None,0,0,NA,0,0,0,1,26,11,1,Approved,11066125,1,1,3,1,1,12,0,Medium
10810,40,Salaried,1301671,3668837,Home,30-06-2024,72,3,0,6,475,0.36,1,High,2,Property,6176739.483,0.59,No,6,0,0,4,28,4,1,Rejected,0,0,0,0,0,0,20,1,High
10811,56,Salaried,502712,2224915,Home,30-10-2024,65,3,0,5,487,0.36,1,High,3,Property,2722242.88,0.82,Yes,2,1,0,2,29,20,1,Rejected,0,0,0,0,0,0,14,0,Medium
10812,54,Self-Employed,2383169,11995903,Business,18-02-2024,89,0,0,4,887,0.56,0,Low,1,Property,15897236.15,0.75,No,2,1,0,4,29,14,1,Approved,9865465,1,1,1,1,1,15,0,Medium
10813,37,Self-Employed,1882473,6278815,Personal,15-05-2024,78,3,0,4,775,0.57,0,Low,5,Property,9010456.451,0.7,Yes,4,1,0,2,7,10,0,Approved,5781145,1,1,1,1,2,18,0,High
10814,28,Self-Employed,1525758,4429849,Business,24-06-2024,61,3,0,5,767,0.28,0,Low,2,Property,6928022.475,0.64,Yes,2,0,0,3,15,11,0,Approved,3914452,1,1,1,1,2,16,0,Medium
10815,24,Self-Employed,1532908,3863249,Personal,22-01-2024,83,3,0,4,695,0.3,0,Medium,4,None,0,0,NA,0,0,0,1,21,4,0,Approved,3180622,1,1,1,1,2,14,0,Medium
10816,23,Salaried,476825,2753851,Home,03-07-2024,84,2,0,3,377,0.35,1,High,4,Property,3833985.518,0.72,Yes,2,0,0,2,13,11,0,Rejected,0,0,0,0,0,0,12,0,Medium
10817,44,Salaried,518322,2731344,Personal,11-08-2024,96,0,0,1,846,0.37,0,Low,5,Property,4295604.373,0.64,Yes,4,0,0,1,8,8,0,Approved,2351144,1,1,3,1,1,15,0,Medium
10818,55,Self-Employed,2176657,11146601,Business,01-05-2024,90,0,0,2,567,0.29,0,High,3,Property,13733060.56,0.81,Yes,5,1,0,2,24,2,1,Rejected,0,0,0,0,0,0,14,0,Medium
10819,54,Salaried,1844522,11016890,Personal,28-05-2024,78,3,0,5,813,0.6,0,Low,5,Property,15883193.97,0.69,Yes,6,1,0,5,29,20,1,Approved,10075420,1,1,2,1,2,27,1,High
10820,57,Self-Employed,2213450,5220684,Personal,15-03-2024,94,0,0,3,604,0.26,0,Medium,5,Property,7187025.921,0.73,Yes,4,0,0,2,10,7,0,Approved,4289684,1,1,1,1,2,18,0,High
10821,31,Salaried,2103024,7606319,Personal,27-07-2024,99,0,0,1,834,0.26,0,Low,1,None,0,0,NA,0,0,0,1,25,15,1,Approved,6349625,1,1,1,1,2,8,0,Low
10822,57,Self-Employed,1256764,5127565,Home,09-12-2024,98,0,0,3,882,0.26,0,Low,5,Property,8724976.153,0.59,Yes,2,0,0,4,26,4,1,Approved,5108693,1,1,3,1,2,21,1,High
10823,43,Self-Employed,425577,1786150,Home,29-10-2024,82,3,0,5,622,0.24,0,Medium,5,None,0,0,NA,0,0,0,3,18,3,0,Approved,1758808,1,1,1,1,1,16,0,Medium
10824,57,Salaried,2321357,12152230,Home,07-04-2024,93,0,0,3,473,0.3,1,High,2,None,0,0,NA,0,0,0,2,12,19,0,Rejected,0,0,0,0,0,0,8,0,Low
10825,41,Salaried,2435031,7518415,Home,25-03-2024,90,0,1,2,876,0.37,0,Low,4,None,0,0,NA,0,0,0,1,8,13,0,Approved,6772436,1,1,1,1,1,9,0,Low
10826,34,Salaried,1704424,9023633,Home,03-02-2024,84,3,0,4,635,0.23,0,Medium,5,Property,15472842.37,0.58,Yes,5,0,0,2,25,17,1,Approved,7572451,1,1,3,1,2,23,1,High
10827,48,Salaried,902503,1986586,Business,22-11-2024,77,2,0,3,801,0.38,0,Low,3,None,0,0,NA,0,0,0,4,9,13,0,Approved,1892408,1,1,2,1,1,13,0,Medium
10828,60,Salaried,875429,2957375,Personal,08-09-2024,100,0,0,4,398,0.59,1,High,5,Property,4913583.578,0.6,Yes,5,1,0,4,7,7,0,Rejected,0,0,0,0,0,0,18,0,High
10829,34,Salaried,1150044,4387953,Home,09-06-2024,82,3,0,5,760,0.24,0,Low,5,Property,6487821.164,0.68,Yes,3,0,0,1,24,6,1,Approved,3510769,1,1,1,1,1,18,0,High
10830,49,Self-Employed,1298131,6880963,Personal,08-03-2024,89,0,0,4,703,0.35,0,Low,2,Property,10104650.2,0.68,Yes,6,0,0,3,23,2,1,Approved,6503867,1,1,1,1,2,20,1,High
10831,25,Salaried,890772,4860489,Business,18-02-2024,87,0,0,3,404,0.29,1,High,2,None,0,0,NA,0,0,0,4,20,18,0,Rejected,0,0,0,0,0,0,11,0,Low
10832,28,Self-Employed,894640,5028029,Personal,07-12-2024,92,0,0,2,426,0.21,1,High,2,Property,8682947.98,0.58,Yes,6,0,0,2,8,7,0,Rejected,0,0,0,0,0,0,12,0,Medium
10833,38,Salaried,2478624,14183534,Business,20-10-2024,94,0,0,3,853,0.51,0,Low,5,None,0,0,NA,0,1,0,5,12,18,0,Approved,12036230,1,1,1,1,1,16,0,Medium
10834,56,Salaried,1635641,5943429,Business,20-10-2024,88,0,0,1,788,0.36,0,Low,1,None,0,0,NA,0,0,0,1,17,16,0,Approved,5035213,1,1,2,1,1,7,0,Low
10835,22,Salaried,1831282,9262888,Business,13-02-2024,70,1,0,3,685,0.47,0,Medium,1,None,0,0,NA,0,1,0,4,5,11,0,Approved,8408987,1,1,2,1,1,11,0,Low
10836,38,Salaried,1998419,8548691,Personal,24-09-2024,71,1,0,3,757,0.59,0,Low,5,Property,13118101.82,0.65,Yes,4,1,0,4,30,18,1,Approved,8323138,1,1,1,1,1,21,1,High
10837,24,Salaried,1687818,8765750,Personal,05-12-2024,94,0,0,4,606,0.4,0,Medium,3,Property,12086938.06,0.73,Yes,6,0,0,1,25,3,1,Approved,7509733,1,1,2,1,2,20,1,High
10838,24,Salaried,2151389,5091612,Home,05-10-2024,85,2,0,6,541,0.21,1,High,5,None,0,0,NA,0,0,0,1,24,3,1,Rejected,0,0,0,0,0,0,14,0,Medium
10839,51,Self-Employed,2375753,10552447,Business,04-10-2024,69,3,0,7,507,0.53,1,High,2,None,0,0,NA,0,1,0,3,20,2,0,Rejected,0,0,0,0,0,0,14,0,Medium
10840,56,Self-Employed,1634853,7726725,Home,25-11-2024,71,3,0,5,625,0.55,0,Medium,3,None,0,0,NA,0,1,0,4,26,15,1,Approved,7060980,1,1,1,1,1,16,0,Medium
10841,32,Self-Employed,1472715,8245829,Home,10-07-2024,77,2,0,4,752,0.38,0,Low,4,Property,10589396.64,0.78,Yes,6,0,0,2,25,5,1,Approved,7723910,1,1,3,1,2,23,1,High
10842,47,Salaried,1231962,6732879,Home,23-06-2024,85,1,0,4,685,0.27,0,Medium,3,None,0,0,NA,0,0,0,3,17,6,0,Approved,6690634,1,1,1,1,2,14,0,Medium
10843,59,Self-Employed,1229676,6730431,Home,28-09-2024,98,0,0,3,866,0.24,0,Low,4,None,0,0,NA,0,0,0,4,21,9,0,Approved,6671551,1,1,3,1,2,18,0,High
10844,23,Self-Employed,1644028,8259517,Personal,13-05-2024,74,1,0,3,472,0.55,1,High,5,Property,14501987.04,0.57,Yes,5,1,0,3,6,7,0,Rejected,0,0,0,0,0,0,16,0,Medium
10845,55,Salaried,1699283,7354340,Business,14-02-2024,83,1,0,5,683,0.32,0,Medium,1,None,0,0,NA,0,0,0,2,8,7,0,Approved,6955635,1,1,2,1,1,11,0,Low
10846,48,Salaried,2295883,11275923,Personal,01-05-2024,87,0,0,4,396,0.21,1,High,5,None,0,0,NA,0,0,0,2,27,4,1,Rejected,0,0,0,0,0,0,13,0,Medium
10847,40,Salaried,665479,1424636,Business,21-08-2024,84,3,0,4,886,0.39,0,Low,1,Property,2357286.612,0.6,No,4,0,0,3,17,6,0,Approved,1393346,1,1,2,1,2,17,0,Medium
10848,48,Self-Employed,544817,3172024,Personal,18-08-2024,94,0,0,4,521,0.26,1,High,3,None,0,0,NA,0,0,0,3,22,11,0,Rejected,0,0,0,0,0,0,12,0,Medium
10849,59,Self-Employed,2069847,12125456,Business,01-04-2024,92,0,0,2,471,0.59,1,High,4,None,0,0,NA,0,1,1,2,6,2,0,Rejected,0,0,0,0,0,0,8,0,Low
10850,31,Salaried,1586985,5538600,Home,07-02-2024,75,1,0,2,674,0.23,0,Medium,1,None,0,0,NA,0,0,0,1,21,7,0,Approved,5132529,1,1,2,1,1,9,0,Low
10851,28,Self-Employed,1490802,4790020,Personal,16-07-2024,97,0,0,4,577,0.37,0,High,4,None,0,0,NA,0,0,0,2,28,1,1,Rejected,0,0,0,0,0,0,12,0,Medium
10852,30,Salaried,1836348,9886627,Personal,07-07-2024,78,1,0,2,527,0.48,1,High,1,Property,12993541.37,0.76,No,3,1,0,2,25,10,1,Rejected,0,0,0,0,0,0,10,0,Low
10853,27,Salaried,547398,1920614,Home,23-09-2024,75,2,0,5,558,0.49,0,High,4,None,0,0,NA,0,1,1,3,29,16,1,Rejected,0,0,0,0,0,0,14,0,Medium
10854,47,Self-Employed,2475507,11943496,Personal,31-03-2024,71,2,0,6,616,0.5,0,Medium,3,None,0,0,NA,0,1,0,5,9,19,0,Approved,11805280,1,1,2,1,1,17,0,Medium
10855,27,Self-Employed,2442988,12866416,Personal,14-07-2024,95,0,0,2,751,0.22,0,Low,2,None,0,0,NA,0,0,0,4,10,3,0,Approved,11469552,1,1,1,1,1,11,0,Low
10856,50,Salaried,1211296,6908239,Personal,15-01-2024,80,1,0,3,569,0.5,0,High,2,Property,11327322.58,0.61,Yes,6,1,0,4,12,18,0,Rejected,0,0,0,0,0,0,16,0,Medium
10857,57,Self-Employed,903446,2661388,Home,30-11-2024,83,3,0,5,558,0.33,0,High,3,None,0,0,NA,0,0,0,4,28,15,1,Rejected,0,0,0,0,0,0,14,0,Medium
10858,53,Self-Employed,1217990,3223102,Business,06-05-2024,61,3,0,6,609,0.43,0,Medium,4,Property,4216707.896,0.76,Yes,6,0,0,2,23,6,1,Approved,2862205,1,1,1,1,1,22,1,High
10859,43,Self-Employed,1333851,6224925,Personal,26-09-2024,91,0,0,1,684,0.26,0,Medium,5,Property,7957950.326,0.78,No,2,0,0,3,17,2,0,Approved,5662166,1,1,1,1,1,14,0,Medium
10860,24,Self-Employed,1412797,7126129,Business,22-09-2024,92,0,0,4,565,0.48,0,High,3,None,0,0,NA,0,1,0,5,6,2,0,Rejected,0,0,0,0,0,0,12,0,Medium
10861,34,Salaried,372716,1160086,Business,17-07-2024,65,3,0,6,418,0.34,1,High,2,Property,1999064.8,0.58,Yes,2,0,1,2,25,19,1,Rejected,0,0,0,0,0,0,14,0,Medium
10862,32,Self-Employed,1760656,8197673,Home,11-04-2024,90,0,0,3,873,0.28,0,Low,5,Property,14321274.61,0.57,Yes,5,0,0,4,7,20,0,Approved,8144248,1,1,1,1,2,20,1,High
10863,25,Salaried,933053,4597172,Home,21-03-2024,67,3,0,7,492,0.22,1,High,5,Property,5836387.236,0.79,Yes,2,0,0,2,6,4,0,Rejected,0,0,0,0,0,0,16,0,Medium
10864,24,Self-Employed,2172719,5527282,Business,07-05-2024,72,3,1,5,547,0.37,1,High,3,Property,8410804.635,0.66,Yes,5,0,0,3,29,17,1,Rejected,0,0,0,0,0,0,18,0,High
10865,28,Salaried,927601,4691286,Business,21-02-2024,65,2,0,3,754,0.45,0,Low,2,None,0,0,NA,0,0,0,3,9,5,0,Approved,4312533,1,1,2,1,1,11,0,Low
10866,23,Self-Employed,1112243,5341550,Business,13-07-2024,64,3,0,4,569,0.49,0,High,5,None,0,0,NA,0,1,0,5,5,4,0,Rejected,0,0,0,0,0,0,14,0,Medium
10867,36,Salaried,2203099,5451791,Business,05-08-2024,82,3,0,6,746,0.32,0,Low,2,Property,9310597.377,0.59,Yes,2,0,0,2,5,5,0,Approved,5440996,1,1,1,1,2,15,0,Medium
10868,29,Salaried,1817593,8101020,Business,12-10-2024,91,0,0,3,412,0.38,1,High,1,None,0,0,NA,0,0,0,1,18,8,0,Rejected,0,0,0,0,0,0,6,0,Low
10869,30,Salaried,830507,4517994,Personal,24-06-2024,80,2,0,4,357,0.29,1,High,3,Property,6098471.721,0.74,Yes,6,0,0,4,20,19,0,Rejected,0,0,0,0,0,0,19,1,High
10870,50,Salaried,1845878,6816378,Business,08-07-2024,88,0,0,3,785,0.54,0,Low,2,None,0,0,NA,0,1,0,2,9,9,0,Approved,6082589,1,1,1,1,1,9,0,Low
10871,24,Salaried,549135,2787753,Personal,20-01-2024,73,1,0,5,452,0.38,1,High,3,Property,4163203.912,0.67,Yes,2,0,0,1,30,12,1,Rejected,0,0,0,0,0,0,14,0,Medium
10872,50,Salaried,750477,1945633,Home,24-06-2024,63,2,0,3,393,0.36,1,High,1,Property,2397661.618,0.81,Yes,4,1,0,2,14,12,0,Rejected,0,0,0,0,0,0,11,0,Low
10873,55,Self-Employed,1455731,5776533,Home,30-03-2024,67,3,1,5,795,0.27,0,Low,5,None,0,0,NA,0,0,0,4,24,9,1,Approved,5194459,1,1,1,1,1,18,0,High
10874,57,Salaried,322928,1076981,Personal,06-11-2024,85,1,0,5,797,0.56,0,Low,4,Property,1343383.072,0.8,Yes,6,1,0,3,27,16,1,Approved,865673,1,1,1,1,2,23,1,High
10875,47,Self-Employed,2039814,7551909,Business,16-11-2024,97,0,0,1,469,0.22,1,High,5,None,0,0,NA,0,0,0,1,13,2,0,Rejected,0,0,0,0,0,0,8,0,Low
10876,23,Salaried,1401819,6087060,Personal,15-10-2024,100,0,0,3,672,0.3,0,Medium,1,None,0,0,NA,0,0,0,1,13,20,0,Approved,5610868,1,1,1,1,2,9,0,Low
10877,60,Self-Employed,2384174,13630427,Business,23-11-2024,74,3,0,4,799,0.47,0,Low,4,None,0,0,NA,0,1,0,4,8,14,0,Approved,13379833,1,1,1,1,1,14,0,Medium
10878,35,Self-Employed,2334050,7344368,Home,02-09-2024,96,0,0,3,528,0.5,1,High,4,Property,9742754.006,0.75,Yes,6,1,0,4,23,19,1,Rejected,0,0,0,0,0,0,19,1,High
10879,29,Self-Employed,2170944,11349811,Home,25-03-2024,87,0,1,2,828,0.22,0,Low,4,Property,14339518.2,0.79,Yes,3,0,0,1,25,9,1,Approved,9295672,1,1,3,1,1,16,0,Medium
10880,37,Self-Employed,1849279,8760745,Personal,16-03-2024,67,1,0,5,900,0.4,0,Low,5,None,0,0,NA,0,0,0,1,7,18,0,Approved,8634722,1,1,2,1,2,15,0,Medium
10881,56,Self-Employed,879823,2325253,Home,01-07-2024,93,0,0,2,800,0.59,0,Low,3,None,0,0,NA,0,1,0,3,6,1,0,Approved,1980883,1,1,1,1,2,11,0,Low
10882,52,Salaried,1643008,6396396,Home,06-04-2024,84,3,0,4,762,0.24,0,Low,1,Property,9636419.843,0.66,Yes,6,0,0,2,24,14,1,Approved,5833115,1,1,3,1,1,19,1,High
10883,51,Self-Employed,1944605,8389772,Personal,06-12-2024,100,0,0,1,713,0.29,0,Low,1,None,0,0,NA,0,0,0,1,30,19,1,Approved,7422469,1,1,2,1,2,10,0,Low
10884,24,Salaried,2373477,13287550,Personal,31-03-2024,91,0,0,3,579,0.33,0,High,4,None,0,0,NA,0,0,0,4,23,13,1,Rejected,0,0,0,0,0,0,13,0,Medium
10885,33,Self-Employed,1528301,6969044,Personal,25-12-2024,100,0,0,3,735,0.35,0,Low,2,None,0,0,NA,0,0,0,4,5,9,0,Approved,6206713,1,1,2,1,1,12,0,Medium
10886,26,Self-Employed,2162046,4424542,Personal,22-02-2024,84,1,0,3,714,0.43,0,Low,2,None,0,0,NA,0,0,0,2,5,17,0,Approved,4395925,1,1,1,1,2,10,0,Low
10887,56,Salaried,1978269,8171860,Personal,10-11-2024,62,2,0,4,754,0.39,0,Low,5,None,0,0,NA,0,0,0,1,18,1,0,Approved,7556092,1,1,1,1,1,13,0,Medium
10888,41,Salaried,609762,1742582,Home,02-07-2024,98,0,0,2,559,0.49,0,High,1,Property,2314159.834,0.75,Yes,2,1,0,3,6,9,0,Rejected,0,0,0,0,0,0,8,0,Low
10889,42,Salaried,2443472,5809555,Business,25-03-2024,83,2,0,5,618,0.25,0,Medium,1,None,0,0,NA,0,0,0,1,11,10,0,Approved,4965542,1,1,3,1,2,13,0,Medium
10890,47,Self-Employed,564994,2192281,Personal,03-02-2024,93,0,0,2,392,0.42,1,High,1,None,0,0,NA,0,0,0,2,8,9,0,Rejected,0,0,0,0,0,0,5,0,Low
10891,27,Salaried,2157451,6652457,Personal,25-04-2024,80,3,0,5,735,0.58,0,Low,5,None,0,0,NA,0,1,0,3,27,19,1,Approved,5848610,1,1,3,1,2,20,1,High
10892,41,Salaried,2425351,8548512,Business,16-06-2024,81,3,0,6,400,0.24,1,High,5,Property,13963387.01,0.61,Yes,2,0,0,4,16,8,0,Rejected,0,0,0,0,0,0,18,0,High
10893,46,Self-Employed,486598,1656887,Home,10-02-2024,87,0,0,1,900,0.5,0,Low,5,None,0,0,NA,0,1,0,4,12,14,0,Approved,1648888,1,1,3,1,1,15,0,Medium
10894,28,Self-Employed,2458673,10614276,Business,02-11-2024,63,2,1,6,375,0.44,1,High,5,None,0,0,NA,0,0,0,3,21,19,0,Rejected,0,0,0,0,0,0,16,0,Medium
10895,38,Self-Employed,1050476,2298266,Business,15-12-2024,77,3,0,7,770,0.22,0,Low,4,None,0,0,NA,0,0,0,3,15,14,0,Approved,2236294,1,1,2,1,2,19,1,High
10896,43,Self-Employed,422407,1809946,Business,23-04-2024,72,3,0,4,598,0.54,0,High,3,None,0,0,NA,0,1,0,5,30,5,1,Rejected,0,0,0,0,0,0,15,0,Medium
10897,33,Salaried,2056297,6880430,Business,25-02-2024,85,3,0,6,705,0.29,0,Low,1,Property,11124798.92,0.62,Yes,3,0,0,1,10,5,0,Approved,5909067,1,1,2,1,2,16,0,Medium
10898,52,Self-Employed,2287883,7418380,Home,09-11-2024,64,2,0,3,531,0.31,1,High,1,Property,10560105.19,0.7,Yes,6,0,0,3,22,17,0,Rejected,0,0,0,0,0,0,15,0,Medium
10899,46,Salaried,551526,1116551,Personal,25-02-2024,90,0,0,4,856,0.6,0,Low,2,Property,1925795.102,0.58,Yes,6,1,0,4,19,1,0,Approved,1101139,1,1,2,1,2,21,1,High
10900,30,Self-Employed,2013577,10410421,Home,08-02-2024,69,3,0,4,404,0.28,1,High,3,Property,17086097.82,0.61,Yes,4,0,0,3,27,19,1,Rejected,0,0,0,0,0,0,16,0,Medium
10901,46,Salaried,501719,1929017,Business,07-07-2024,76,3,0,5,476,0.47,1,High,2,None,0,0,NA,0,1,0,4,30,9,1,Rejected,0,0,0,0,0,0,14,0,Medium
10902,25,Self-Employed,431850,2031112,Business,05-06-2024,83,2,0,6,499,0.55,1,High,1,Property,2607879.201,0.78,Yes,5,1,0,5,26,20,1,Rejected,0,0,0,0,0,0,19,1,High
10903,27,Salaried,2190583,8222470,Business,04-05-2024,78,3,0,5,381,0.28,1,High,5,None,0,0,NA,0,0,0,1,20,12,0,Rejected,0,0,0,0,0,0,13,0,Medium
10904,22,Self-Employed,554922,2888249,Home,06-05-2024,62,2,0,5,549,0.21,1,High,5,Property,4029106.853,0.72,Yes,3,0,0,2,15,8,0,Rejected,0,0,0,0,0,0,16,0,Medium
10905,41,Salaried,349556,749117,Personal,20-09-2024,64,3,0,7,867,0.31,0,Low,1,None,0,0,NA,0,0,0,2,13,9,0,Approved,637407,1,1,3,1,2,16,0,Medium
10906,38,Salaried,1398436,5188183,Personal,30-09-2024,83,3,0,4,572,0.38,0,High,5,Property,6274286.344,0.83,Yes,4,1,0,2,9,18,0,Rejected,0,0,0,0,0,0,15,0,Medium
10907,51,Self-Employed,2406963,9748126,Business,14-11-2024,96,0,0,4,890,0.41,0,Low,2,Property,13487946.1,0.72,Yes,5,0,0,2,20,4,0,Approved,8333167,1,1,2,1,1,18,0,High
10908,38,Self-Employed,1880590,5510513,Home,29-12-2024,76,1,0,4,558,0.53,0,High,2,None,0,0,NA,0,1,0,3,12,19,0,Rejected,0,0,0,0,0,0,10,0,Low
10909,28,Self-Employed,933121,5508347,Personal,16-01-2024,85,1,0,3,879,0.55,0,Low,1,Property,7164541.406,0.77,Yes,2,1,1,3,10,1,0,Rejected,0,0,0,0,0,0,10,0,Low
10910,23,Self-Employed,564370,2690159,Business,10-08-2024,84,1,0,2,870,0.54,0,Low,5,None,0,0,NA,0,1,0,2,5,18,0,Approved,2197112,1,1,2,1,1,12,0,Medium
10911,45,Salaried,1909421,9905003,Business,30-04-2024,95,0,0,3,599,0.46,0,High,1,Property,16558206.12,0.6,Yes,6,1,0,3,15,10,0,Rejected,0,0,0,0,0,0,14,0,Medium
10912,48,Salaried,1627045,8669270,Home,02-01-2024,72,3,0,4,763,0.57,0,Low,1,None,0,0,NA,0,1,0,4,15,19,0,Approved,7592875,1,1,1,1,2,13,0,Medium
10913,23,Self-Employed,493261,1846594,Personal,04-08-2024,77,1,1,2,752,0.57,0,Low,3,Property,3001408.204,0.62,Yes,3,1,0,2,30,15,1,Approved,1677318,1,1,1,1,2,16,0,Medium
10914,59,Salaried,1427699,7266564,Business,24-09-2024,99,0,0,1,549,0.37,1,High,5,Property,10002575.45,0.73,Yes,6,0,0,4,10,13,0,Rejected,0,0,0,0,0,0,17,0,Medium
10915,60,Salaried,2225660,11439105,Personal,03-10-2024,87,0,0,1,846,0.51,0,Low,1,None,0,0,NA,0,1,0,5,10,12,0,Approved,10188889,1,1,1,1,2,11,0,Low
10916,46,Salaried,398036,1899767,Home,12-01-2024,65,1,0,5,717,0.38,0,Low,5,Property,2713027.34,0.7,Yes,2,0,0,1,29,19,1,Approved,1659843,1,1,1,1,1,17,0,Medium
10917,51,Salaried,1815011,6066597,Business,23-08-2024,91,0,0,4,442,0.47,1,High,2,None,0,0,NA,0,1,0,3,30,3,1,Rejected,0,0,0,0,0,0,12,0,Medium
10918,28,Self-Employed,906720,2830166,Personal,11-03-2024,87,0,0,3,494,0.44,1,High,4,None,0,0,NA,0,0,0,1,19,2,0,Rejected,0,0,0,0,0,0,9,0,Low
10919,38,Salaried,1836966,5631410,Home,10-10-2024,82,3,0,6,396,0.33,1,High,5,Property,6767443.84,0.83,Yes,3,1,0,4,20,1,0,Rejected,0,0,0,0,0,0,20,1,High
10920,58,Salaried,375756,2161494,Home,19-11-2024,85,1,0,4,404,0.38,1,High,2,Property,2954908.583,0.73,Yes,3,0,0,3,28,9,1,Rejected,0,0,0,0,0,0,14,0,Medium
10921,22,Salaried,544992,1283912,Personal,23-03-2024,76,3,0,7,489,0.6,1,High,1,None,0,0,NA,0,1,0,4,5,16,0,Rejected,0,0,0,0,0,0,12,0,Medium
10922,26,Salaried,547117,2815028,Personal,16-02-2024,67,3,0,6,532,0.54,1,High,1,Property,3910045.802,0.72,Yes,2,1,0,3,30,15,1,Rejected,0,0,0,0,0,0,15,0,Medium
10923,25,Self-Employed,871114,2437758,Home,06-02-2024,87,0,0,3,354,0.58,1,High,3,Property,4208433.12,0.58,Yes,4,1,0,4,27,10,1,Rejected,0,0,0,0,0,0,16,0,Medium
10924,36,Self-Employed,890764,4622882,Personal,30-07-2024,97,0,0,2,772,0.34,0,Low,5,None,0,0,NA,0,0,0,4,29,4,1,Approved,4080543,1,1,3,1,1,17,0,Medium
10925,54,Self-Employed,892448,5274025,Home,02-10-2024,65,1,1,2,690,0.22,0,Medium,3,None,0,0,NA,0,0,0,2,7,15,0,Approved,5160529,1,1,1,1,2,10,0,Low
10926,50,Self-Employed,1373882,5627519,Home,18-03-2024,86,0,0,1,629,0.59,0,Medium,4,Property,9269644.513,0.61,Yes,6,1,0,4,14,18,0,Approved,5068571,1,1,3,1,2,21,1,High
10927,33,Self-Employed,1633450,8495259,Business,26-07-2024,68,3,0,4,404,0.38,1,High,4,None,0,0,NA,0,0,0,4,16,15,0,Rejected,0,0,0,0,0,0,13,0,Medium
10928,43,Salaried,1778237,4125948,Business,15-04-2024,96,0,0,2,359,0.44,1,High,5,None,0,0,NA,0,0,0,3,8,2,0,Rejected,0,0,0,0,0,0,10,0,Low
10929,53,Salaried,1598025,7866245,Personal,29-04-2024,66,1,0,2,869,0.58,0,Low,1,Property,10111228.27,0.78,Yes,5,1,0,2,26,6,1,Approved,6557600,1,1,1,1,2,15,0,Medium
10930,45,Salaried,1280661,4175605,Business,15-12-2024,71,1,0,2,536,0.38,1,High,3,None,0,0,NA,0,0,0,1,5,6,0,Rejected,0,0,0,0,0,0,6,0,Low
10931,48,Self-Employed,512961,1187894,Home,19-04-2024,71,2,0,5,697,0.21,0,Medium,3,Property,2106750.185,0.56,Yes,5,0,0,2,19,20,0,Approved,1081160,1,1,2,1,2,20,1,High
10932,23,Salaried,1267204,5912404,Home,05-01-2024,85,2,0,4,362,0.28,1,High,5,Property,7105542.01,0.83,Yes,2,1,0,5,6,17,0,Rejected,0,0,0,0,0,0,16,0,Medium
10933,40,Salaried,570152,1304527,Business,23-04-2024,81,3,0,5,717,0.34,0,Low,2,None,0,0,NA,0,0,0,3,9,2,0,Approved,1137898,1,1,1,1,1,12,0,Medium
